capitalisation,95,multiple
definitely,96,multiple
6-1,7,AlanCrosby
minutes,95,multiple
strategic,322,multiple
chances,84,multiple
seeded,7,AlanCrosby
42,104,multiple
tiebreak,7,AlanCrosby
champion,22,multiple
hanover,7,AlanCrosby
defeat,58,multiple
injury,19,multiple
"475,000",7,AlanCrosby
toronto,685,multiple
jay,28,multiple
king,135,multiple
january-september,10,multiple
mired,26,multiple
sobisek,8,multiple
signals,83,multiple
signficantly,6,AlanCrosby
becoming,173,multiple
cheap,102,multiple
weekly,81,multiple
vab,6,AlanCrosby
1.1,118,multiple
294.2,6,AlanCrosby
293.41,6,AlanCrosby
959.24,6,AlanCrosby
"3,728.58",6,AlanCrosby
vab-index,6,AlanCrosby
-1.6,6,AlanCrosby
big-index,6,AlanCrosby
oct,26,multiple
feb/1994,6,AlanCrosby
tired,18,multiple
murky,12,multiple
angell,6,AlanCrosby
devised,10,multiple
massive,200,multiple
reveal,46,multiple
faster,167,multiple
sidelines,32,multiple
sliding,36,multiple
11.5,33,multiple
8.5,67,multiple
4.0,60,multiple
4.8,43,multiple
favourable,120,multiple
jezek,19,multiple
long-term,429,multiple
alone,195,multiple
clean,82,multiple
year-high,11,multiple
slowed,76,multiple
chip,190,multiple
communism,60,multiple
football,60,multiple
vacek,6,AlanCrosby
opportunity,325,multiple
karel,26,multiple
premier,204,multiple
breweries,63,multiple
championships,10,multiple
stakes,115,multiple
vladimir,47,multiple
inflationary,27,multiple
rises,126,multiple
recorded,74,multiple
surprises,32,multiple
vary,21,multiple
mark/dollar,29,multiple
crucial,172,multiple
spiralling,17,multiple
strengthening,64,multiple
transform,43,multiple
anticipation,43,multiple
1996/97,428,multiple
334.8,6,AlanCrosby
+36.1,6,AlanCrosby
334.32,6,AlanCrosby
8/1994,6,AlanCrosby
macroeconomic,17,multiple
lowest,77,multiple
3.6,45,multiple
consortium,255,multiple
fighters,34,multiple
swedish,35,multiple
slight,63,multiple
dealer,86,multiple
7.5,111,multiple
interbank,41,multiple
movements,77,multiple
wins,66,multiple
influences,21,multiple
seasonally-adjusted,6,AlanCrosby
200,350,multiple
stabilisation,34,multiple
chamber,150,multiple
madrid,12,multiple
midfielder,6,AlanCrosby
coach,18,multiple
kuka,6,AlanCrosby
optimism,56,multiple
dominating,16,multiple
2,434,multiple
rabsi,6,AlanCrosby
7-5,6,AlanCrosby
todd,10,multiple
fetterlein,6,AlanCrosby
recurring,10,multiple
12th,13,multiple
appearance,40,multiple
winnink,6,AlanCrosby
buoyed,28,multiple
participate,69,multiple
energetika,6,AlanCrosby
opaque,12,multiple
newly-created,17,multiple
zeman,82,multiple
communists,89,multiple
havel,182,multiple
dipped,62,multiple
horizontal,16,multiple
impulse,12,multiple
climb,43,multiple
hike,71,multiple
energy,442,multiple
ran,92,multiple
waiting,180,multiple
lei,5,AlanCrosby
logistics,25,multiple
client,118,multiple
restrained,23,multiple
gladis,5,AlanCrosby
atlantik,7,multiple
trhy,5,AlanCrosby
accountable,15,multiple
tackles,7,multiple
chronic,23,multiple
irregular,27,multiple
stressing,20,multiple
tobacco,447,multiple
80,309,multiple
stood,146,multiple
4.1,38,multiple
triggered,57,multiple
suffered,151,multiple
fight,214,multiple
production,946,multiple
burgeoning,37,multiple
undermined,21,multiple
post-communist,45,multiple
constant,36,multiple
euro,18,multiple
matches,17,multiple
patrik,5,AlanCrosby
bought,375,multiple
prazske,5,AlanCrosby
uptrend,8,multiple
expenditures,36,multiple
surpluses,8,multiple
split,224,multiple
exporters,298,multiple
bourses,17,multiple
tomorrow,43,multiple
flows,40,multiple
1992,192,multiple
crown-denominated,7,multiple
meanwhile,243,multiple
3.5,93,multiple
no-cost,6,multiple
five-year,83,multiple
160.3,12,multiple
prompting,54,multiple
ceskoslovenska,20,multiple
obchodni,24,multiple
hits,29,multiple
disgruntled,14,multiple
radek,15,multiple
5-7,7,multiple
heavyweights,17,multiple
driven,124,multiple
deputies,56,multiple
strengthened,37,multiple
encouraged,104,multiple
nor,125,multiple
qualifier,5,AlanCrosby
scoring,11,multiple
6-0,5,AlanCrosby
zubizarreta,5,AlanCrosby
srnicek,5,AlanCrosby
perez,5,AlanCrosby
bulgarian,5,AlanCrosby
ball,18,multiple
58th,5,AlanCrosby
organisers,32,multiple
leks,5,AlanCrosby
cruised,5,AlanCrosby
pulling,32,multiple
aces,6,multiple
ulihrach,5,AlanCrosby
sore,9,multiple
retire,41,multiple
beat,77,multiple
evening,107,multiple
fault,14,multiple
semifinals,5,AlanCrosby
semifinal,5,AlanCrosby
events,107,multiple
calculated,33,multiple
dividend,588,multiple
konsolidacni,17,multiple
48,86,multiple
billed,26,multiple
cssd,44,multiple
three-party,22,multiple
52,56,multiple
centre-left,14,multiple
horizon,56,multiple
509.3,4,AlanCrosby
sight,38,multiple
climate,38,multiple
gas,472,multiple
"3,674.61",4,AlanCrosby
161.82,4,AlanCrosby
lured,22,multiple
inched,16,multiple
named,299,multiple
"1,145.5",4,AlanCrosby
"15,078.7",4,AlanCrosby
convinced,69,multiple
beleaguered,30,multiple
bidding,211,multiple
financni,5,multiple
4-6,7,multiple
moderate,54,multiple
decrease,21,multiple
hiked,16,multiple
knows,62,multiple
selloff,16,multiple
tomas,14,multiple
transformed,64,multiple
inflows,19,multiple
outlook,253,multiple
500,276,multiple
supervisory,29,multiple
panacea,6,multiple
nosal,12,multiple
4.9,35,multiple
turnaround,107,multiple
dusan,4,AlanCrosby
manchester,37,multiple
plc,1015,multiple
yugoslavia,6,multiple
reuter,44,multiple
brewer,83,multiple
pivovar,4,AlanCrosby
sikora,4,AlanCrosby
ctk,29,multiple
raiffeisen,7,multiple
prague-based,6,multiple
pivovary,4,AlanCrosby
beer,172,multiple
lager,10,multiple
heels,30,multiple
9.1,40,multiple
dlouhy,42,multiple
accelerated,28,multiple
spree,29,multiple
pressures,97,multiple
unaffected,19,multiple
utility,221,multiple
liquid,32,multiple
achieve,147,multiple
repayment,29,multiple
czechoslovakia,32,multiple
prevailing,19,multiple
mid-1997,69,multiple
romania,26,multiple
successive,18,multiple
"5,370.15",4,AlanCrosby
559.8,4,AlanCrosby
attracted,93,multiple
cautioned,65,multiple
189.74,4,AlanCrosby
indices,30,multiple
slovenian,4,AlanCrosby
"1,415.4",4,AlanCrosby
gainer,7,multiple
"1,613.08",4,AlanCrosby
"15,846.7",4,AlanCrosby
"5,398.52",4,AlanCrosby
+7.0,4,AlanCrosby
region,647,multiple
"5,438.35",4,AlanCrosby
kuna,4,AlanCrosby
unemployment,92,multiple
semi-finished,8,multiple
stabilised,20,multiple
recovered,65,multiple
lease,104,multiple
expectations,452,multiple
strauch,4,AlanCrosby
intervene,22,multiple
corridor,15,multiple
plus/minus,14,multiple
flowing,22,multiple
firming,27,multiple
berth,9,multiple
paes,4,AlanCrosby
groundstrokes,4,AlanCrosby
short-lived,11,multiple
rebounds,5,multiple
terms,714,multiple
5.28,6,multiple
arbitrage,25,multiple
three-year,80,multiple
attractive,212,multiple
intervening,12,multiple
tichanek,4,AlanCrosby
surprise,138,multiple
attack,143,multiple
intervened,14,multiple
pospisil,4,AlanCrosby
firmed,18,multiple
publish,42,multiple
coupled,56,multiple
victories,8,multiple
slovakia,32,multiple
spanish,39,multiple
goalkeeper,4,AlanCrosby
scored,37,multiple
luis,15,multiple
rios,9,multiple
urzaiz,4,AlanCrosby
amor,5,multiple
fernandez,12,multiple
enrique,16,multiple
martinez,31,multiple
suchoparek,4,AlanCrosby
nedved,4,AlanCrosby
cloud,44,multiple
holiday,224,multiple
568.6,4,AlanCrosby
"13,597.4",4,AlanCrosby
7.0,31,multiple
"3,370.23",4,AlanCrosby
listless,4,AlanCrosby
223.75,4,AlanCrosby
bulgaria,7,multiple
41.31,4,AlanCrosby
"1,483.76",4,AlanCrosby
"3,380.53",4,AlanCrosby
910.74,4,AlanCrosby
watched,58,multiple
pardubice,4,AlanCrosby
falls,112,multiple
"3,639.68",4,AlanCrosby
t-bills,8,multiple
goran,7,multiple
voinea,4,AlanCrosby
comfortable,77,multiple
krajicek,4,AlanCrosby
served,113,multiple
tournaments,6,multiple
frederik,4,AlanCrosby
circuit,67,multiple
ligament,4,AlanCrosby
tore,8,multiple
withdraw,58,multiple
lyon,21,multiple
trails,10,multiple
5-5,4,AlanCrosby
hannover,5,multiple
forehands,4,AlanCrosby
rpix,4,AlanCrosby
maximum,133,multiple
kocarnik,34,multiple
hovering,27,multiple
15.2,14,multiple
5.9,30,multiple
transport,274,multiple
38.3,4,AlanCrosby
restructure,93,multiple
implies,6,multiple
deviation,7,multiple
0003,6,multiple
shutdown,38,multiple
steti,4,AlanCrosby
pre-tax,233,multiple
roto,4,AlanCrosby
dingman,4,AlanCrosby
assidoman,4,AlanCrosby
declared,113,multiple
outright,34,multiple
apathy,11,multiple
stripped,24,multiple
sladek,9,multiple
muted,12,multiple
right-wing,60,multiple
maly,26,multiple
hockey,67,multiple
cast,73,multiple
ballots,34,multiple
klapal,7,multiple
rallied,35,multiple
alarmed,13,multiple
bucked,7,multiple
mateusz,3,AlanCrosby
andrzejewski,3,AlanCrosby
pekao,3,AlanCrosby
"14,000",29,multiple
harbinger,5,multiple
warning,188,multiple
kalman,3,AlanCrosby
schuszter,3,AlanCrosby
slovak,15,multiple
freefall,5,multiple
silver,62,multiple
lining,23,multiple
scant,12,multiple
edging,11,multiple
staying,45,multiple
1.07,19,multiple
fertiliser,8,multiple
azomures,3,AlanCrosby
newcomer,8,multiple
oilfield,7,multiple
dwindling,16,multiple
shy,20,multiple
strikes,121,multiple
uneasy,11,multiple
liberal,79,multiple
janez,3,AlanCrosby
drnovsek,3,AlanCrosby
loose,23,multiple
rightist,4,multiple
1996/high,3,AlanCrosby
1996/low,3,AlanCrosby
nov,10,multiple
-4.83,3,AlanCrosby
879.29,3,AlanCrosby
285.3,3,AlanCrosby
-4.96,3,AlanCrosby
820.9,3,AlanCrosby
284.29,3,AlanCrosby
sept,7,multiple
2/1996,3,AlanCrosby
17/1996,3,AlanCrosby
"=3,570",3,AlanCrosby
attributing,5,multiple
rebounding,9,multiple
mid-november,25,multiple
fails,34,multiple
4-,3,AlanCrosby
opaqueness,3,AlanCrosby
desired,7,multiple
danial,3,AlanCrosby
disenchanted,6,multiple
drinks,104,multiple
0.4,8,multiple
curbing,20,multiple
room,158,multiple
5.1,19,multiple
lowered,44,multiple
producer,271,multiple
radim,3,AlanCrosby
bajgar,3,AlanCrosby
securites,6,multiple
enthusiasm,49,multiple
modelled,6,multiple
capitulated,5,multiple
otc,8,multiple
under-invested,3,AlanCrosby
0900,5,multiple
0800,3,AlanCrosby
compares,33,multiple
blamed,150,multiple
repo,12,multiple
decline,295,multiple
sagging,14,multiple
36,90,multiple
dutch,117,multiple
quoted,349,multiple
band,68,multiple
liverpool,37,multiple
english,112,multiple
brewers,38,multiple
purchased,50,multiple
quoting,60,multiple
investicni,11,multiple
postovni,11,multiple
staropramen,3,AlanCrosby
northeastern,33,multiple
advancing,46,multiple
33,121,multiple
missing,40,multiple
comprising,22,multiple
foodstuffs,26,multiple
5.3,33,multiple
tied,60,multiple
deregulation,114,multiple
0.47,11,multiple
components,124,multiple
ditch,11,multiple
outlays,7,multiple
hampered,37,multiple
expenditure,85,multiple
800,129,multiple
fiscal,503,multiple
4.5,92,multiple
14.3,18,multiple
in-line,7,multiple
upward,44,multiple
33-month,3,AlanCrosby
post-fixing,3,AlanCrosby
maciej,3,AlanCrosby
matusiak,3,AlanCrosby
pko,3,AlanCrosby
bp,79,multiple
"16,000",16,multiple
leaving,190,multiple
exposure,91,multiple
declaring,27,multiple
closed-ended,3,AlanCrosby
open-ended,10,multiple
harvard,19,multiple
units,353,multiple
holders,90,multiple
quiet,40,multiple
stabilising,14,multiple
fragile,42,multiple
lachkovic,3,AlanCrosby
slovenska,3,AlanCrosby
refiner,21,multiple
slovnaft,3,AlanCrosby
185.57,3,AlanCrosby
jogged,3,AlanCrosby
gripped,14,multiple
depreciating,3,AlanCrosby
leu,3,AlanCrosby
936.21,3,AlanCrosby
+2.4,3,AlanCrosby
+0.43,3,AlanCrosby
+12.0,5,multiple
262.0,3,AlanCrosby
+12.1,3,AlanCrosby
266.43,3,AlanCrosby
"1,604.54",3,AlanCrosby
16/1997,3,AlanCrosby
february/1994,3,AlanCrosby
firmer,44,multiple
zagrebacka,3,AlanCrosby
podravka,3,AlanCrosby
decliner,4,multiple
160.33,3,AlanCrosby
entered,94,multiple
medium-term,18,multiple
structural,56,multiple
12.7,13,multiple
aspirants,9,multiple
f/a-18,8,multiple
single-seat,3,AlanCrosby
f/a-18a,3,AlanCrosby
two-seat,7,multiple
f/a-18b,3,AlanCrosby
replacement,65,multiple
pilot,75,multiple
post-cold,3,AlanCrosby
lockheed,58,multiple
anglo-swedish,4,multiple
saab,11,multiple
aerospace,197,multiple
gripen,11,multiple
dassault,90,multiple
mirage,8,multiple
locate,12,multiple
jet,134,multiple
aero,38,multiple
vodochody,10,multiple
leased,21,multiple
re-equip,3,AlanCrosby
eventual,56,multiple
clouded,19,multiple
upgrading,37,multiple
fleet,138,multiple
expands,22,multiple
brand,301,multiple
western-made,6,multiple
replace,203,multiple
soviet,106,multiple
mig-21s,6,multiple
compatible,30,multiple
pricey,16,multiple
maintenance,70,multiple
predicting,74,multiple
sluggish,95,multiple
stagnated,6,multiple
bundesbank,5,multiple
attracting,41,multiple
badly,66,multiple
65,128,multiple
svehla,20,multiple
6.0,37,multiple
csob,34,multiple
differential,9,multiple
hover,5,multiple
officially,78,multiple
tempered,15,multiple
impetus,14,multiple
bhupathi,3,AlanCrosby
barely,55,multiple
tie,34,multiple
baseline,3,AlanCrosby
corrected,13,multiple
marco,8,multiple
anderegg,3,AlanCrosby
75,252,multiple
"3,700",5,multiple
"1,202",3,AlanCrosby
"2,620",3,AlanCrosby
weakness,84,multiple
bram,3,AlanCrosby
buring,3,AlanCrosby
brno,3,AlanCrosby
overheated,17,multiple
shielded,7,multiple
5.32,3,AlanCrosby
5.23,4,multiple
7.4,26,multiple
influenced,32,multiple
appetite,31,multiple
swap,68,multiple
anyway,28,multiple
stabilise,44,multiple
breta,3,AlanCrosby
weaken,22,multiple
+3.00,3,AlanCrosby
propped,7,multiple
rebounded,19,multiple
indications,64,multiple
mean,297,multiple
picked,81,multiple
shot,77,multiple
fundamentals,96,multiple
teenage,6,multiple
campaigns,26,multiple
high-scoring,3,AlanCrosby
weakest,15,multiple
faroe,3,AlanCrosby
islands,76,multiple
thrashing,4,multiple
malta,5,multiple
collected,21,multiple
hapless,3,AlanCrosby
victims,70,multiple
trip,84,multiple
andoni,3,AlanCrosby
quarter-finals,3,AlanCrosby
fit,154,multiple
kadlec,3,AlanCrosby
hornak,3,AlanCrosby
latal,3,AlanCrosby
nemec,3,AlanCrosby
bejbl,3,AlanCrosby
frydek,3,AlanCrosby
smicer,3,AlanCrosby
alkorta,3,AlanCrosby
hierro,3,AlanCrosby
angel,7,multiple
nadal,3,AlanCrosby
barjuan,3,AlanCrosby
guardiola,3,AlanCrosby
guerrero,3,AlanCrosby
alfonso,10,multiple
long-complained,3,AlanCrosby
staropolski,3,AlanCrosby
danger,51,multiple
13-share,3,AlanCrosby
nearing,20,multiple
55.48,3,AlanCrosby
112.2,3,AlanCrosby
27/1994,3,AlanCrosby
scoreless,3,AlanCrosby
crease,4,multiple
ninth,23,multiple
horse,13,multiple
tirana,3,AlanCrosby
364-day,3,AlanCrosby
adrian,20,multiple
carpet,9,multiple
vienna,18,multiple
bohdan,3,AlanCrosby
felt,131,multiple
failing,51,multiple
pain,35,multiple
supervisor,11,multiple
gayle,4,multiple
bradshaw,6,multiple
reigning,6,multiple
briton,5,multiple
avenged,3,AlanCrosby
notes,71,multiple
dictating,6,multiple
beijing,2462,multiple
199,20,multiple
eaten,14,multiple
finals,5,multiple
4-0,3,AlanCrosby
realise,49,multiple
whoever,31,multiple
stuttgart,6,multiple
370,26,multiple
blasted,23,multiple
ivan,18,multiple
quietly,34,multiple
13-15,5,multiple
foreigners,67,multiple
equal,93,multiple
26.4,8,multiple
doubtful,22,multiple
assets,734,multiple
milos,23,multiple
criticise,17,multiple
candidate,133,multiple
thinly,17,multiple
76,48,multiple
veverka,3,AlanCrosby
capturing,12,multiple
swedes,3,AlanCrosby
turek,3,AlanCrosby
run-offs,6,multiple
appealed,39,multiple
sake,14,multiple
worse,65,multiple
technically-led,3,AlanCrosby
domestically,30,multiple
foreigner,4,multiple
recaptured,6,multiple
hearts,20,multiple
shying,4,multiple
condition,126,multiple
0.8,7,multiple
three-week,30,multiple
12.49,2,AlanCrosby
"6,7",2,AlanCrosby
"1,391.77",2,AlanCrosby
11.12,2,AlanCrosby
-0.79,2,AlanCrosby
-0.8,2,AlanCrosby
-0.16,2,AlanCrosby
"13,696.7",2,AlanCrosby
-26.4,2,AlanCrosby
-0.2,2,AlanCrosby
+110.66,2,AlanCrosby
+3.1,2,AlanCrosby
-12.49,2,AlanCrosby
-7.17,2,AlanCrosby
-6.7,2,AlanCrosby
-0.6,2,AlanCrosby
sputtered,2,AlanCrosby
0.25,17,multiple
519.5,2,AlanCrosby
8.3,61,multiple
stumbled,9,multiple
bottoms,2,AlanCrosby
4.3,38,multiple
thrown,39,multiple
revive,34,multiple
embattled,19,multiple
1992-95,2,AlanCrosby
everybody,94,multiple
understood,34,multiple
decimated,4,multiple
proclamations,2,AlanCrosby
medicine,20,multiple
overwhelming,28,multiple
shudder,6,multiple
mention,64,multiple
shunned,7,multiple
4.2,27,multiple
accelerate,75,multiple
consumption,108,multiple
m2,22,multiple
battered,29,multiple
stepped,82,multiple
marked,111,multiple
improving,166,multiple
'96,18,multiple
cmfs,2,AlanCrosby
broadcasting,175,multiple
pay-per-view,29,multiple
jaroslav,10,multiple
clubs,102,multiple
crowd,51,multiple
unknown,38,multiple
lucrative,115,multiple
qualifying,17,multiple
a.s,24,multiple
..,144,multiple
30.07,2,AlanCrosby
whom,102,multiple
unnamed,33,multiple
9.97,3,multiple
praha,4,multiple
confirm,78,multiple
arm,230,multiple
insurer,113,multiple
pojistovna,6,multiple
augmenting,3,multiple
provincial,63,multiple
flagship,72,multiple
brews,8,multiple
281.5,2,AlanCrosby
230,34,multiple
chemopetrol,12,multiple
55,120,multiple
childs,2,AlanCrosby
hunger,11,multiple
pleasing,6,multiple
rapid,116,multiple
edvard,7,multiple
outrata,11,multiple
